GRK_ASTA45_1_3|1|5|30|27.8|47.88462|3705|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|45|1
GRK_ASTA45_1_4|1|5|30|27.8|47.88462|3705|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|45|1
GRK_ASTA7_0_1|1|5|55|30.45|110.2625|5910|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|7|1
GRK_ASTA87_2_1|1|7|35|31.25|69.03|6160|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|87|1
GRK_ASTA87_2_2|1|7|35|31.25|69.03|6160|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|87|1
GRK_ASTA87_2_3|1|7|35|31.25|69.03|6160|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|87|1
GRK_ASTA87_2_4|1|7|35|31.25|69.03|6160|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|87|1
GRK_ASTA87_2_5|1|7|35|31.25|69.03|6160|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|87|1
GRK_DOMV46_1_1|1|5|30|22.15|36.4|1330|3500|5|0.4485|336.7618|3|1|0.2|1.1|0.1|5|6|19|6|46|1
GRK_DOMV8_0_1|1|5|30|31.3|44.1|4995|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|8|1
GRK_DOMV88_2_1|1|7|65|33.14286|75.77585|7935|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|88|1
GRK_FISK126_3_1|1|10|37.59104|22.82087|270.6555|11277.31|34615.21|5|0.4485|336.7618|18|1|0.4|1.15|0.15|5|6|4|23|126|1
GRK_FISK144_4_1|1|10|36.75214|17.1|215|8304.721|9177.215|5|0.4485|336.7618|10|1|0.3|1.2|0.15|5|6|19|5|144|1
GRK_FISK47_1_1|1|5|55|37.5|87.49|12440|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|47|1
GRK_FISK89_2_1|1|7|35|27.7|46.875|3245|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|89|1
GRK_FISK9_0_1|1|5|30|30.25|55.15|5505|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|9|1
