vids freq
GRK_FISK9_0_1 0.011689
GRK_FISK9_0_1 0.008676
GRK_FISK9_0_1 0.004493
GRK_FISK9_0_1 0.008693
GRK_FISK9_0_1 0.013401
GRK_FISK9_0_1 0.013453
GRK_FISK9_0_1 0.004686
GRK_FISK9_0_1 0.006512
GRK_FISK9_0_1 0.011705
GRK_FISK9_0_1 0.007067
GRK_FISK9_0_1 0.008675
GRK_FISK9_0_1 0.004426
GRK_FISK9_0_1 0.008472
GRK_FISK9_0_1 0.011715
GRK_FISK9_0_1 0.006494
GRK_FISK9_0_1 0.004475
GRK_FISK9_0_1 0.001200
GRK_FISK9_0_1 0.009821
GRK_FISK9_0_1 0.006099
GRK_FISK9_0_1 0.004352
GRK_FISK9_0_1 0.012179
GRK_FISK9_0_1 0.011732
GRK_FISK9_0_1 0.012242
GRK_FISK9_0_1 0.012231
GRK_FISK9_0_1 0.005293
GRK_FISK9_0_1 0.008664
GRK_FISK9_0_1 0.009160
GRK_FISK9_0_1 0.010758
GRK_FISK9_0_1 0.011797
GRK_FISK9_0_1 0.005595
GRK_FISK9_0_1 0.009437
GRK_FISK9_0_1 0.012478
GRK_FISK9_0_1 0.007004
GRK_FISK9_0_1 0.008880
GRK_FISK9_0_1 0.011427
GRK_FISK9_0_1 0.012793
GRK_FISK9_0_1 0.007774
GRK_FISK9_0_1 0.006504
GRK_FISK9_0_1 0.010836
GRK_FISK9_0_1 0.013001
GRK_FISK9_0_1 0.009881
GRK_FISK9_0_1 0.007273
GRK_FISK9_0_1 0.013316
GRK_FISK9_0_1 0.013294
GRK_FISK9_0_1 0.012897
GRK_FISK9_0_1 0.011648
GRK_FISK9_0_1 0.012499
GRK_FISK9_0_1 0.012883
GRK_FISK9_0_1 0.013352
GRK_FISK9_0_1 0.013318
GRK_FISK9_0_1 0.008799
GRK_FISK9_0_1 0.011966
GRK_FISK9_0_1 0.013924
GRK_FISK9_0_1 0.012221
GRK_FISK9_0_1 0.013956
GRK_FISK9_0_1 0.004270
GRK_FISK9_0_1 0.009556
GRK_FISK9_0_1 0.013934
GRK_FISK9_0_1 0.014219
GRK_FISK9_0_1 0.014217
GRK_FISK9_0_1 0.013258
GRK_FISK9_0_1 0.013619
GRK_FISK9_0_1 0.013819
GRK_FISK9_0_1 0.013979
GRK_FISK9_0_1 0.011924
GRK_FISK9_0_1 0.008277
GRK_FISK9_0_1 0.014416
GRK_FISK9_0_1 0.013760
GRK_FISK9_0_1 0.010256
GRK_FISK9_0_1 0.012060
GRK_FISK9_0_1 0.013956
GRK_FISK9_0_1 0.012333
GRK_FISK9_0_1 0.012532
GRK_FISK9_0_1 0.008251
GRK_FISK9_0_1 0.012252
GRK_FISK9_0_1 0.013007
GRK_FISK9_0_1 0.010804
GRK_FISK9_0_1 0.013189
GRK_FISK9_0_1 0.012154
GRK_FISK9_0_1 0.004715
GRK_FISK9_0_1 0.013093
GRK_FISK9_0_1 0.010843
GRK_FISK9_0_1 0.013635
GRK_FISK9_0_1 0.013989
GRK_FISK9_0_1 0.012649
GRK_FISK9_0_1 0.013657
GRK_FISK9_0_1 0.014277
GRK_FISK9_0_1 0.004718
GRK_FISK9_0_1 0.004722
GRK_FISK9_0_1 0.004722
GRK_FISK9_0_1 0.011185
GRK_GAIO10_0_1 0.028182
GRK_GAIO10_0_1 0.023984
GRK_GAIO10_0_1 0.031943
GRK_GAIO10_0_1 0.022620
GRK_GAIO10_0_1 0.028665
GRK_GAIO10_0_1 0.026385
GRK_GAIO10_0_1 0.011140
GRK_GAIO10_0_1 0.031068
GRK_GAIO10_0_1 0.020689
GRK_GAIO10_0_1 0.026267
GRK_GAIO10_0_1 0.032663
GRK_GAIO10_0_1 0.027620
GRK_GAIO10_0_1 0.023205
GRK_GAIO10_0_1 0.031162
GRK_GAIO10_0_1 0.042410
GRK_GAIO10_0_1 0.034607
GRK_GAIO10_0_1 0.034585
GRK_GAIO10_0_1 0.027918
GRK_GAIO10_0_1 0.040936
GRK_GAIO10_0_1 0.031733
GRK_GAIO10_0_1 0.030561
GRK_GAIO10_0_1 0.041389
GRK_GAIO10_0_1 0.030300
GRK_GAIO10_0_1 0.030630
GRK_GAIO10_0_1 0.024135
GRK_GAIO10_0_1 0.034601
GRK_GAIO10_0_1 0.035605
GRK_GAIO10_0_1 0.036187
GRK_GAIO10_0_1 0.035467
GRK_GAIO10_0_1 0.034681
GRK_GAIO10_0_1 0.028975
GRK_GAIO10_0_1 0.028013
GRK_GAIO10_0_1 0.031675
GRK_GAIO127_3_1 0.000773
GRK_GAIO127_3_1 0.001288
GRK_GAIO127_3_1 0.002126
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.006764
GRK_GAIO127_3_1 0.001224
GRK_GAIO127_3_1 0.006764
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000966
GRK_GAIO127_3_1 0.000773
GRK_GAIO127_3_1 0.000580
GRK_GAIO127_3_1 0.000451
GRK_GAIO127_3_1 0.002319
GRK_GAIO127_3_1 0.007859
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000515
GRK_GAIO127_3_1 0.000258
GRK_GAIO127_3_1 0.012111
GRK_GAIO127_3_1 0.008632
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000966
GRK_GAIO127_3_1 0.004381
GRK_GAIO127_3_1 0.006829
GRK_GAIO127_3_1 0.004896
GRK_GAIO127_3_1 0.007795
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.006056
GRK_GAIO127_3_1 0.005605
GRK_GAIO127_3_1 0.000064
GRK_GAIO127_3_1 0.000515
GRK_GAIO127_3_1 0.004187
GRK_GAIO127_3_1 0.010629
GRK_GAIO127_3_1 0.009728
GRK_GAIO127_3_1 0.005991
GRK_GAIO127_3_1 0.003736
GRK_GAIO127_3_1 0.006120
GRK_GAIO127_3_1 0.004703
GRK_GAIO127_3_1 0.019713
GRK_GAIO127_3_1 0.001160
GRK_GAIO127_3_1 0.004574
GRK_GAIO127_3_1 0.002255
GRK_GAIO127_3_1 0.004960
GRK_GAIO127_3_1 0.002706
GRK_GAIO127_3_1 0.002577
GRK_GAIO127_3_1 0.006184
GRK_GAIO127_3_1 0.002577
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000064
GRK_GAIO127_3_1 0.000644
GRK_GAIO127_3_1 0.000322
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000709
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000258
GRK_GAIO127_3_1 0.000258
GRK_GAIO127_3_1 0.000258
GRK_GAIO127_3_1 0.000322
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000773
GRK_GAIO127_3_1 0.002255
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.003028
GRK_GAIO127_3_1 0.000258
GRK_GAIO127_3_1 0.001482
GRK_GAIO127_3_1 0.001482
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.001353
GRK_GAIO127_3_1 0.001482
GRK_GAIO127_3_1 0.000064
GRK_GAIO127_3_1 0.000515
GRK_GAIO127_3_1 0.000515
GRK_GAIO127_3_1 0.001739
GRK_GAIO127_3_1 0.000451
GRK_GAIO127_3_1 0.001417
GRK_GAIO127_3_1 0.001546
GRK_GAIO127_3_1 0.001353
GRK_GAIO127_3_1 0.002126
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.000451
GRK_GAIO127_3_1 0.001804
GRK_GAIO127_3_1 0.000387
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000709
GRK_GAIO127_3_1 0.001353
GRK_GAIO127_3_1 0.002641
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.001031
GRK_GAIO127_3_1 0.000709
GRK_GAIO127_3_1 0.002770
GRK_GAIO127_3_1 0.000902
GRK_GAIO127_3_1 0.000966
GRK_GAIO127_3_1 0.002512
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.001417
GRK_GAIO127_3_1 0.000773
GRK_GAIO127_3_1 0.000322
GRK_GAIO127_3_1 0.000322
GRK_GAIO127_3_1 0.003414
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.001095
GRK_GAIO127_3_1 0.001288
GRK_GAIO127_3_1 0.002448
GRK_GAIO127_3_1 0.001224
GRK_GAIO127_3_1 0.000644
GRK_GAIO127_3_1 0.002126
GRK_GAIO127_3_1 0.000322
GRK_GAIO127_3_1 0.000580
GRK_GAIO127_3_1 0.001160
GRK_GAIO127_3_1 0.000837
GRK_GAIO127_3_1 0.000773
GRK_GAIO127_3_1 0.001160
GRK_GAIO127_3_1 0.000837
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.001482
GRK_GAIO127_3_1 0.000387
GRK_GAIO127_3_1 0.000515
GRK_GAIO127_3_1 0.001933
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.001675
GRK_GAIO127_3_1 0.001095
GRK_GAIO127_3_1 0.001095
GRK_GAIO127_3_1 0.000966
GRK_GAIO127_3_1 0.000580
GRK_GAIO127_3_1 0.000644
GRK_GAIO127_3_1 0.001288
GRK_GAIO127_3_1 0.001482
GRK_GAIO127_3_1 0.001482
GRK_GAIO127_3_1 0.000644
GRK_GAIO127_3_1 0.000773
GRK_GAIO127_3_1 0.001095
GRK_GAIO127_3_1 0.001804
GRK_GAIO127_3_1 0.000322
GRK_GAIO127_3_1 0.000837
GRK_GAIO127_3_1 0.001739
GRK_GAIO127_3_1 0.001933
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000837
GRK_GAIO127_3_1 0.000322
GRK_GAIO127_3_1 0.002126
GRK_GAIO127_3_1 0.001095
GRK_GAIO127_3_1 0.000902
GRK_GAIO127_3_1 0.002061
GRK_GAIO127_3_1 0.001739
GRK_GAIO127_3_1 0.000644
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000644
GRK_GAIO127_3_1 0.001997
GRK_GAIO127_3_1 0.001353
GRK_GAIO127_3_1 0.000322
GRK_GAIO127_3_1 0.000387
GRK_GAIO127_3_1 0.001224
GRK_GAIO127_3_1 0.000580
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000837
GRK_GAIO127_3_1 0.000515
GRK_GAIO127_3_1 0.000580
GRK_GAIO127_3_1 0.000709
GRK_GAIO127_3_1 0.001031
GRK_GAIO127_3_1 0.001160
GRK_GAIO127_3_1 0.000580
GRK_GAIO127_3_1 0.000837
GRK_GAIO127_3_1 0.000451
GRK_GAIO127_3_1 0.001675
GRK_GAIO127_3_1 0.001482
GRK_GAIO127_3_1 0.001031
GRK_GAIO127_3_1 0.002061
GRK_GAIO127_3_1 0.000773
GRK_GAIO127_3_1 0.000451
GRK_GAIO127_3_1 0.001933
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.000709
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.001739
GRK_GAIO127_3_1 0.000773
GRK_GAIO127_3_1 0.002255
GRK_GAIO127_3_1 0.000258
GRK_GAIO127_3_1 0.000387
GRK_GAIO127_3_1 0.002190
GRK_GAIO127_3_1 0.000451
GRK_GAIO127_3_1 0.000258
GRK_GAIO127_3_1 0.000773
GRK_GAIO127_3_1 0.001611
GRK_GAIO127_3_1 0.001031
GRK_GAIO127_3_1 0.001482
GRK_GAIO127_3_1 0.001675
GRK_GAIO127_3_1 0.002641
GRK_GAIO127_3_1 0.000966
GRK_GAIO127_3_1 0.000773
GRK_GAIO127_3_1 0.000966
GRK_GAIO127_3_1 0.001804
GRK_GAIO127_3_1 0.001804
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.000644
GRK_GAIO127_3_1 0.000709
GRK_GAIO127_3_1 0.001031
GRK_GAIO127_3_1 0.000451
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.000322
GRK_GAIO127_3_1 0.001095
GRK_GAIO127_3_1 0.001353
GRK_GAIO127_3_1 0.000773
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000258
GRK_GAIO127_3_1 0.000258
GRK_GAIO127_3_1 0.000773
GRK_GAIO127_3_1 0.001031
GRK_GAIO127_3_1 0.000644
GRK_GAIO127_3_1 0.001417
GRK_GAIO127_3_1 0.000966
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000902
GRK_GAIO127_3_1 0.001353
GRK_GAIO127_3_1 0.002899
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.000064
GRK_GAIO127_3_1 0.002126
GRK_GAIO127_3_1 0.000966
GRK_GAIO127_3_1 0.001031
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.001417
GRK_GAIO127_3_1 0.002835
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.000902
GRK_GAIO127_3_1 0.002641
GRK_GAIO127_3_1 0.002963
GRK_GAIO127_3_1 0.003736
GRK_GAIO127_3_1 0.001417
GRK_GAIO127_3_1 0.000258
GRK_GAIO127_3_1 0.001804
GRK_GAIO127_3_1 0.001997
GRK_GAIO127_3_1 0.000387
GRK_GAIO127_3_1 0.003221
GRK_GAIO127_3_1 0.003350
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.001095
GRK_GAIO127_3_1 0.003994
GRK_GAIO127_3_1 0.003543
GRK_GAIO127_3_1 0.000387
GRK_GAIO127_3_1 0.002512
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.006635
GRK_GAIO127_3_1 0.003414
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.001160
GRK_GAIO127_3_1 0.002190
GRK_GAIO127_3_1 0.004252
GRK_GAIO127_3_1 0.001868
GRK_GAIO127_3_1 0.000580
GRK_GAIO127_3_1 0.001611
GRK_GAIO127_3_1 0.001417
GRK_GAIO127_3_1 0.000258
GRK_GAIO127_3_1 0.002963
GRK_GAIO127_3_1 0.000322
GRK_GAIO127_3_1 0.001804
GRK_GAIO127_3_1 0.002190
GRK_GAIO127_3_1 0.000966
GRK_GAIO127_3_1 0.001288
GRK_GAIO127_3_1 0.004316
GRK_GAIO127_3_1 0.000387
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000773
GRK_GAIO127_3_1 0.003028
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.003801
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.003801
GRK_GAIO127_3_1 0.002899
GRK_GAIO127_3_1 0.004381
GRK_GAIO127_3_1 0.005991
GRK_GAIO127_3_1 0.001675
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000709
GRK_GAIO127_3_1 0.006764
GRK_GAIO127_3_1 0.001353
GRK_GAIO127_3_1 0.000902
GRK_GAIO127_3_1 0.004703
GRK_GAIO127_3_1 0.005154
GRK_GAIO127_3_1 0.001160
GRK_GAIO127_3_1 0.004445
GRK_GAIO127_3_1 0.002835
GRK_GAIO127_3_1 0.002384
GRK_GAIO127_3_1 0.001675
GRK_GAIO127_3_1 0.003479
GRK_GAIO127_3_1 0.000064
GRK_GAIO127_3_1 0.003028
GRK_GAIO127_3_1 0.003414
GRK_GAIO127_3_1 0.001804
GRK_GAIO127_3_1 0.002384
GRK_GAIO127_3_1 0.003414
GRK_GAIO127_3_1 0.000580
GRK_GAIO127_3_1 0.001675
GRK_GAIO127_3_1 0.003350
GRK_GAIO127_3_1 0.004896
GRK_GAIO127_3_1 0.002706
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.003994
GRK_GAIO127_3_1 0.002448
GRK_GAIO127_3_1 0.004574
GRK_GAIO127_3_1 0.002255
GRK_GAIO127_3_1 0.003543
GRK_GAIO127_3_1 0.003028
GRK_GAIO127_3_1 0.004896
GRK_GAIO127_3_1 0.006120
GRK_GAIO127_3_1 0.005991
GRK_GAIO127_3_1 0.001611
GRK_GAIO127_3_1 0.001224
GRK_GAIO127_3_1 0.002061
GRK_GAIO127_3_1 0.000258
GRK_GAIO127_3_1 0.002384
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.001997
GRK_GAIO127_3_1 0.003092
GRK_GAIO127_3_1 0.003157
GRK_GAIO127_3_1 0.004187
GRK_GAIO127_3_1 0.004445
GRK_GAIO127_3_1 0.003092
GRK_GAIO127_3_1 0.002963
GRK_GAIO127_3_1 0.002963
GRK_GAIO127_3_1 0.003608
GRK_GAIO127_3_1 0.004058
GRK_GAIO127_3_1 0.003736
GRK_GAIO127_3_1 0.005025
GRK_GAIO127_3_1 0.002512
GRK_GAIO127_3_1 0.002641
GRK_GAIO127_3_1 0.003028
GRK_GAIO127_3_1 0.003285
GRK_GAIO127_3_1 0.004123
GRK_GAIO127_3_1 0.007473
GRK_GAIO127_3_1 0.000064
GRK_GAIO127_3_1 0.002577
GRK_GAIO127_3_1 0.003157
GRK_GAIO127_3_1 0.001611
GRK_GAIO127_3_1 0.002190
GRK_GAIO127_3_1 0.003994
GRK_GAIO127_3_1 0.004574
GRK_GAIO127_3_1 0.003157
GRK_GAIO127_3_1 0.001804
GRK_GAIO127_3_1 0.001482
GRK_GAIO127_3_1 0.003479
GRK_GAIO127_3_1 0.009019
GRK_GAIO127_3_1 0.000709
GRK_GAIO127_3_1 0.004252
GRK_GAIO127_3_1 0.002512
GRK_GAIO127_3_1 0.004445
GRK_GAIO127_3_1 0.009148
GRK_GAIO127_3_1 0.001997
GRK_GAIO127_3_1 0.002384
GRK_GAIO127_3_1 0.001288
GRK_GAIO127_3_1 0.003543
GRK_GAIO127_3_1 0.004767
GRK_GAIO127_3_1 0.001933
GRK_GAIO127_3_1 0.002448
GRK_GAIO127_3_1 0.002706
GRK_GAIO127_3_1 0.003736
GRK_GAIO127_3_1 0.008632
GRK_GAIO127_3_1 0.005862
GRK_GAIO127_3_1 0.003994
GRK_GAIO127_3_1 0.001804
GRK_GAIO127_3_1 0.002835
GRK_GAIO127_3_1 0.003865
GRK_GAIO127_3_1 0.008504
GRK_GAIO127_3_1 0.001804
GRK_GAIO127_3_1 0.001288
GRK_GAIO127_3_1 0.003414
GRK_GAIO127_3_1 0.002899
GRK_GAIO127_3_1 0.002319
GRK_GAIO127_3_1 0.005218
GRK_GAIO127_3_1 0.001031
GRK_GAIO127_3_1 0.003092
GRK_GAIO127_3_1 0.003092
GRK_GAIO127_3_1 0.001739
GRK_GAIO127_3_1 0.003414
GRK_GAIO127_3_1 0.007022
GRK_GAIO127_3_1 0.002190
GRK_GAIO127_3_1 0.002255
GRK_GAIO127_3_1 0.001933
GRK_GAIO127_3_1 0.002899
GRK_GAIO127_3_1 0.002384
GRK_GAIO127_3_1 0.006829
GRK_GAIO127_3_1 0.004058
GRK_GAIO127_3_1 0.002061
GRK_GAIO127_3_1 0.002319
GRK_GAIO127_3_1 0.002190
GRK_GAIO127_3_1 0.002963
GRK_GAIO127_3_1 0.007473
GRK_GAIO127_3_1 0.006120
GRK_GAIO127_3_1 0.003221
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000322
GRK_GAIO127_3_1 0.000064
GRK_GAIO127_3_1 0.000322
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.000064
GRK_GAIO127_3_1 0.001482
GRK_GAIO127_3_1 0.002190
GRK_GAIO127_3_1 0.002319
GRK_GAIO127_3_1 0.001868
GRK_GAIO127_3_1 0.001031
GRK_GAIO127_3_1 0.000258
GRK_GAIO127_3_1 0.000322
GRK_GAIO127_3_1 0.001031
GRK_GAIO127_3_1 0.000258
GRK_GAIO127_3_1 0.000387
GRK_GAIO127_3_1 0.001739
GRK_GAIO127_3_1 0.000258
GRK_GAIO127_3_1 0.000322
GRK_GAIO127_3_1 0.000709
GRK_GAIO127_3_1 0.000644
GRK_GAIO127_3_1 0.000322
GRK_GAIO127_3_1 0.000258
GRK_GAIO127_3_1 0.000064
GRK_GAIO127_3_1 0.001868
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.001353
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.002448
GRK_GAIO127_3_1 0.000258
GRK_GAIO127_3_1 0.000387
GRK_GAIO127_3_1 0.000129
GRK_GAIO127_3_1 0.000387
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.000322
GRK_GAIO127_3_1 0.002641
GRK_GAIO127_3_1 0.002448
GRK_GAIO127_3_1 0.000258
GRK_GAIO127_3_1 0.000193
GRK_GAIO127_3_1 0.002706
GRK_GAIO127_3_1 0.008504
GRK_GAIO127_3_1 0.010178
GRK_GAIO127_3_1 0.007730
GRK_GAIO127_3_1 0.003092
GRK_GAIO127_3_1 0.004123
GRK_GAIO127_3_1 0.005669
GRK_GAIO127_3_1 0.005218
GRK_GAIO127_3_1 0.005154
GRK_GAIO127_3_1 0.001417
GRK_GAIO127_3_1 0.002319
GRK_GAIO127_3_1 0.010758
GRK_GAIO127_3_1 0.001933
GRK_GAIO127_3_1 0.002190
GRK_GAIO127_3_1 0.006056
GRK_GAIO127_3_1 0.001482
GRK_GAIO127_3_1 0.001997
GRK_GAIO127_3_1 0.006056
GRK_GAIO127_3_1 0.002512
GRK_GAIO127_3_1 0.002255
GRK_GAIO127_3_1 0.001288
GRK_GAIO127_3_1 0.003930
GRK_GAIO127_3_1 0.001224
GRK_GAIO127_3_1 0.000387
GRK_GAIO127_3_1 0.001160
GRK_GAIO127_3_1 0.005669
GRK_GAIO127_3_1 0.003092
GRK_GAIO127_3_1 0.003479
GRK_GAIO127_3_1 0.001482
GRK_GAIO127_3_1 0.005798
GRK_GAIO127_3_1 0.002963
GRK_GAIO127_3_1 0.006635
GRK_GAIO127_3_1 0.005927
GRK_GAIO127_3_1 0.001482
GRK_GAIO127_3_1 0.000966
GRK_GAIO127_3_1 0.000451
GRK_GAIO145_4_1 0.001887
GRK_GAIO145_4_1 0.003774
GRK_GAIO145_4_1 0.001887
GRK_GAIO145_4_1 0.001887
GRK_GAIO145_4_1 0.001887
GRK_GAIO145_4_1 0.001887
GRK_GAIO145_4_1 0.001887
GRK_GAIO145_4_1 0.005660
GRK_GAIO145_4_1 0.007547
GRK_GAIO145_4_1 0.003774
GRK_GAIO145_4_1 0.037736
GRK_GAIO145_4_1 0.005660
GRK_GAIO145_4_1 0.001887
GRK_GAIO145_4_1 0.003774
GRK_GAIO145_4_1 0.003774
GRK_GAIO145_4_1 0.003774
GRK_GAIO145_4_1 0.033962
GRK_GAIO145_4_1 0.177358
GRK_GAIO145_4_1 0.024528
GRK_GAIO145_4_1 0.118868
GRK_GAIO145_4_1 0.094340
GRK_GAIO145_4_1 0.001887
GRK_GAIO145_4_1 0.043396
GRK_GAIO145_4_1 0.118868
GRK_GAIO145_4_1 0.026415
GRK_GAIO145_4_1 0.035849
GRK_GAIO145_4_1 0.126415
GRK_GAIO145_4_1 0.005660
GRK_GAIO145_4_1 0.003774
GRK_GAIO145_4_1 0.005660
GRK_GAIO145_4_1 0.007547
GRK_GAIO145_4_1 0.050943
GRK_GAIO145_4_1 0.001887
GRK_GAIO145_4_1 0.015094
GRK_GAIO145_4_1 0.003774
GRK_GAIO145_4_1 0.001887
GRK_GAIO145_4_1 0.003774
GRK_GAIO145_4_1 0.009434
GRK_GAIO48_1_1 0.011853
GRK_GAIO48_1_1 0.010579
GRK_GAIO48_1_1 0.019491
GRK_GAIO48_1_1 0.014229
GRK_GAIO48_1_1 0.015227
GRK_GAIO48_1_1 0.026914
GRK_GAIO48_1_1 0.021544
GRK_GAIO48_1_1 0.016652
GRK_GAIO48_1_1 0.014643
GRK_GAIO48_1_1 0.020930
GRK_GAIO48_1_1 0.015396
GRK_GAIO48_1_1 0.007349
GRK_GAIO48_1_1 0.017710
GRK_GAIO48_1_1 0.018807
GRK_GAIO48_1_1 0.019050
GRK_GAIO48_1_1 0.018355
GRK_GAIO48_1_1 0.019000
GRK_GAIO48_1_1 0.020433
GRK_GAIO48_1_1 0.020832
GRK_GAIO48_1_1 0.018514
GRK_GAIO48_1_1 0.018573
GRK_GAIO48_1_1 0.014515
GRK_GAIO48_1_1 0.019315
GRK_GAIO48_1_1 0.018409
GRK_GAIO48_1_1 0.018826
GRK_GAIO48_1_1 0.022612
GRK_GAIO48_1_1 0.018421
GRK_GAIO48_1_1 0.022150
GRK_GAIO48_1_1 0.024112
GRK_GAIO48_1_1 0.026225
GRK_GAIO48_1_1 0.024960
GRK_GAIO48_1_1 0.019567
GRK_GAIO48_1_1 0.029793
GRK_GAIO48_1_1 0.022011
GRK_GAIO48_1_1 0.030038
GRK_GAIO48_1_1 0.023896
GRK_GAIO48_1_1 0.031402
GRK_GAIO48_1_1 0.031086
GRK_GAIO48_1_1 0.029542
GRK_GAIO48_1_1 0.031945
GRK_GAIO48_1_1 0.026970
GRK_GAIO48_1_1 0.023283
GRK_GAIO48_1_1 0.024800
GRK_GAIO48_1_1 0.024667
GRK_GAIO48_1_1 0.027226
GRK_GAIO48_1_1 0.024317
GRK_GAIO48_1_1 0.023833
GRK_GAIO48_1_2 0.011853
GRK_GAIO48_1_2 0.010579
GRK_GAIO48_1_2 0.019491
GRK_GAIO48_1_2 0.014229
GRK_GAIO48_1_2 0.015227
GRK_GAIO48_1_2 0.026914
GRK_GAIO48_1_2 0.021544
GRK_GAIO48_1_2 0.016652
GRK_GAIO48_1_2 0.014643
GRK_GAIO48_1_2 0.020930
GRK_GAIO48_1_2 0.015396
GRK_GAIO48_1_2 0.007349
GRK_GAIO48_1_2 0.017710
GRK_GAIO48_1_2 0.018807
GRK_GAIO48_1_2 0.019050
GRK_GAIO48_1_2 0.018355
GRK_GAIO48_1_2 0.019000
GRK_GAIO48_1_2 0.020433
GRK_GAIO48_1_2 0.020832
GRK_GAIO48_1_2 0.018514
GRK_GAIO48_1_2 0.018573
GRK_GAIO48_1_2 0.014515
GRK_GAIO48_1_2 0.019315
GRK_GAIO48_1_2 0.018409
GRK_GAIO48_1_2 0.018826
GRK_GAIO48_1_2 0.022612
GRK_GAIO48_1_2 0.018421
GRK_GAIO48_1_2 0.022150
GRK_GAIO48_1_2 0.024112
GRK_GAIO48_1_2 0.026225
GRK_GAIO48_1_2 0.024960
GRK_GAIO48_1_2 0.019567
GRK_GAIO48_1_2 0.029793
GRK_GAIO48_1_2 0.022011
GRK_GAIO48_1_2 0.030038
GRK_GAIO48_1_2 0.023896
GRK_GAIO48_1_2 0.031402
GRK_GAIO48_1_2 0.031086
GRK_GAIO48_1_2 0.029542
GRK_GAIO48_1_2 0.031945
GRK_GAIO48_1_2 0.026970
GRK_GAIO48_1_2 0.023283
GRK_GAIO48_1_2 0.024800
GRK_GAIO48_1_2 0.024667
GRK_GAIO48_1_2 0.027226
GRK_GAIO48_1_2 0.024317
GRK_GAIO48_1_2 0.023833
GRK_GAIO48_1_3 0.011853
GRK_GAIO48_1_3 0.010579
GRK_GAIO48_1_3 0.019491
GRK_GAIO48_1_3 0.014229
GRK_GAIO48_1_3 0.015227
GRK_GAIO48_1_3 0.026914
